dim reducer,kernel,C,gamma,degree,num iterations,scale time,dim reduce time,fit time
pca_100,rbf,1000,0.1,,1000,0.48826657701283693,0.6941381089854985,109.40815385594033
pca_100,rbf,1000,1,,1000,0.5096217221580446,0.7175089800730348,115.11576429312117
pca_100,rbf,1000,10,,1000,0.4752217580098659,0.7163961322512478,104.57473391317762
pca_100,rbf,1000,100,,1000,0.4756309858057648,0.7146623118314892,104.12815528083593
pca_100,rbf,1000,1000,,1000,0.47491758689284325,0.7148992461152375,104.67013577185571
pca_200,rbf,0.001,0.001,,1000,0.5253422439564019,0.8442547728773206,144.7462860820815
pca_200,rbf,0.001,0.01,,1000,0.4977789910044521,0.846000038087368,144.69486330612563
pca_200,rbf,0.001,0.1,,1000,0.5126188972499222,0.8497445057146251,145.99160033487715
pca_200,rbf,0.001,1,,1000,0.4762743718456477,0.8472426601219922,161.326331730932
pca_200,rbf,0.001,10,,1000,0.5129351569339633,0.8472126987762749,147.4043820030056
pca_200,rbf,0.001,100,,1000,0.5110441190190613,0.8453210140578449,146.8977834430989
pca_200,rbf,0.001,1000,,1000,0.5040865920018405,0.8494827561080456,146.93435435299762
pca_200,rbf,0.01,0.001,,1000,0.5161715638823807,0.853305253200233,144.6523431967944
pca_200,rbf,0.01,0.01,,1000,0.48322040191851556,0.845659013139084,144.76739393686876
pca_200,rbf,0.01,0.1,,1000,0.5020483911503106,0.8469075942412019,145.98778362199664
pca_200,rbf,0.01,1,,1000,0.5107505128253251,0.8496177738998085,161.27488448494114
pca_200,rbf,0.01,10,,1000,0.5160389840602875,0.8341262070462108,147.25330730900168
pca_200,rbf,0.01,100,,1000,0.5140459188260138,0.8460070767905563,146.8063139009755
pca_200,rbf,0.01,1000,,1000,0.4921490200795233,0.8372517500538379,146.84552425984293
pca_200,rbf,0.1,0.001,,1000,0.5057824288960546,0.8482076348736882,118.0451738811098
pca_200,rbf,0.1,0.01,,1000,0.5021361038088799,0.8515846249647439,139.11705210385844
pca_200,rbf,0.1,0.1,,1000,0.5006790040060878,0.8486372127663344,145.81781057990156
pca_200,rbf,0.1,1,,1000,0.5084834818262607,0.8563865718897432,161.3524198869709
pca_200,rbf,0.1,10,,1000,0.5036074558738619,0.8397290362045169,147.3156493618153
pca_200,rbf,0.1,100,,1000,0.5031118949409574,0.8436383008956909,147.01443252898753
pca_200,rbf,0.1,1000,,1000,0.47901710704900324,0.8392158809583634,146.9191390920896
pca_200,rbf,1,0.001,,1000,0.5138327311724424,0.8347972298506647,63.83131007896736
pca_200,rbf,1,0.01,,1000,0.5093662459403276,0.8432711698114872,131.74211249290965
pca_200,rbf,1,0.1,,1000,0.48022381984628737,0.8366402271203697,145.49120113113895
pca_200,rbf,1,1,,1000,0.48496667109429836,0.836903701769188,161.20753299701028
pca_200,rbf,1,10,,1000,0.514485586900264,0.8387691888492554,147.36128036607988
pca_200,rbf,1,100,,1000,0.5030843249987811,0.8525227608624846,146.94190733600408
pca_200,rbf,1,1000,,1000,0.5139950660523027,0.8481709198094904,146.88336651888676
pca_200,rbf,10,0.001,,1000,0.4791406630538404,0.8446764547843486,44.92150282696821
pca_200,rbf,10,0.01,,1000,0.5083189997822046,0.842231618007645,131.16563874692656
pca_200,rbf,10,0.1,,1000,0.5112771210260689,0.8459200910292566,145.09319108794443
pca_200,rbf,10,1,,1000,0.509825604967773,0.841841904912144,161.5105910860002
pca_200,rbf,10,10,,1000,0.5011331660207361,0.8442873540334404,146.89770143502392
pca_200,rbf,10,100,,1000,0.5133262809831649,0.845177432987839,146.5219501319807
pca_200,rbf,10,1000,,1000,0.5018674817401916,0.8567267640028149,146.54627141496167
pca_200,rbf,100,0.001,,1000,0.5138634420000017,0.8445957337971777,41.2173906120006
pca_200,rbf,100,0.01,,1000,0.4982459901366383,0.8424454189371318,131.1796213290654
