dim reducer,kernel,C,gamma,degree,num iterations,scale time,dim reduce time,fit time,converged
pca_200,rbf,100,0.01,,1000,0.3835230350960046,0.5707412899937481,131.1796213290654,DID NOT CONVERGE
pca_200,rbf,100,0.1,,1000,0.3968343830201775,0.5676198420114815,145.17170017119497,DID NOT CONVERGE
pca_200,rbf,100,1,,1000,0.3981066970154643,0.5465007110033184,160.89870405988768,DID NOT CONVERGE
pca_200,rbf,100,10,,1000,0.39922760310582817,0.5411952810827643,146.93522641807795,DID NOT CONVERGE
pca_200,rbf,100,100,,1000,0.3866928310599178,0.5454453628044575,146.48652392905205,DID NOT CONVERGE
pca_200,rbf,100,1000,,1000,0.36044516414403915,0.5418930409941822,146.53359569399618,DID NOT CONVERGE
pca_200,rbf,1000,0.001,,1000,0.3989739951211959,0.5464447040576488,40.91996625903994,DID NOT CONVERGE
pca_200,rbf,1000,0.01,,1000,0.38452488696202636,0.5425532560329884,131.30019425204955,DID NOT CONVERGE
pca_200,rbf,1000,0.1,,1000,0.38459619600325823,0.57155168405734,145.26311217597686,DID NOT CONVERGE
pca_200,rbf,1000,1,,1000,0.36709720618091524,0.569211705122143,160.7608783650212,DID NOT CONVERGE
pca_200,rbf,1000,10,,1000,0.3993713839445263,0.5701392940245569,146.80023040017113,DID NOT CONVERGE
pca_200,rbf,1000,100,,1000,0.3981046120170504,0.5700685498304665,146.36769782798365,DID NOT CONVERGE
pca_200,rbf,1000,1000,,1000,0.35978284711018205,0.5717937170993537,146.3471990050748,DID NOT CONVERGE
lda,rbf,0.001,0.001,,1000,0.3979483339935541,4.3208963989745826,30.492465034825727,DID NOT CONVERGE
lda,rbf,0.001,0.01,,1000,0.3732115630991757,5.739061716012657,31.45286504784599,DID NOT CONVERGE
lda,rbf,0.001,0.1,,1000,0.357089624973014,4.242792970966548,30.428326376946643,DID NOT CONVERGE
lda,rbf,0.001,1,,1000,0.3579231749754399,4.287662998074666,30.457788821076974,DID NOT CONVERGE
lda,rbf,0.001,10,,1000,0.35660302615724504,4.279745978070423,37.9039054941386,DID NOT CONVERGE
lda,rbf,0.001,100,,1000,0.35759873199276626,4.281920252833515,35.406175228068605,DID NOT CONVERGE
lda,rbf,0.001,1000,,1000,0.3572443500161171,4.279936796054244,30.805008572991937,DID NOT CONVERGE
lda,rbf,0.01,0.001,,1000,0.35648475494235754,4.237764647928998,30.325056590139866,DID NOT CONVERGE
lda,rbf,0.01,0.01,,1000,0.35693232901394367,4.260415041120723,29.707843272015452,DID NOT CONVERGE
lda,rbf,0.01,0.1,,1000,0.35779768391512334,4.26981298183091,29.503732424927875,DID NOT CONVERGE
lda,rbf,0.01,1,,1000,0.35884188604541123,4.263489946955815,30.458706294884905,DID NOT CONVERGE
lda,rbf,0.01,10,,1000,0.35777163901366293,4.264111927011982,37.84332305099815,DID NOT CONVERGE
lda,rbf,0.01,100,,1000,0.35679566813632846,4.27398721780628,35.47913500596769,DID NOT CONVERGE
lda,rbf,0.01,1000,,1000,0.35663276398554444,4.238214165205136,30.88757739518769,DID NOT CONVERGE
lda,rbf,0.1,0.001,,1000,0.35817160992883146,4.269574608886614,29.039484377019107,DID NOT CONVERGE
lda,rbf,0.1,0.01,,1000,0.3569220199715346,4.314090987900272,17.668635454960167,DID NOT CONVERGE
lda,rbf,0.1,0.1,,1000,0.3566866300534457,4.250404017046094,17.852780208922923,DID NOT CONVERGE
lda,rbf,0.1,1,,1000,0.3570350909139961,4.249653538921848,30.49889699416235,DID NOT CONVERGE
lda,rbf,0.1,10,,1000,0.35623669205233455,4.297288035042584,37.8754862959031,DID NOT CONVERGE
lda,rbf,0.1,100,,1000,0.3571771450806409,4.293828944908455,35.46811566199176,DID NOT CONVERGE
lda,rbf,0.1,1000,,1000,0.3575041717849672,4.2804142609238625,30.847839086083695,DID NOT CONVERGE
lda,rbf,1,0.001,,1000,0.3577951609622687,4.3037428660318255,17.297350326087326,DID NOT CONVERGE
lda,rbf,1,0.01,,1000,0.35690843197517097,4.252635783981532,12.027044962858781,DID NOT CONVERGE
lda,rbf,1,0.1,,1000,0.3545519891194999,4.333787353942171,12.041674794862047,DID NOT CONVERGE
lda,rbf,1,1,,1000,0.3549482631497085,4.343098102835938,28.764991442207247,DID NOT CONVERGE
lda,rbf,1,10,,1000,0.35787154198624194,4.297017836011946,37.77697860496119,DID NOT CONVERGE
lda,rbf,1,100,,1000,0.36092211795039475,4.276795744895935,35.50834588496946,DID NOT CONVERGE
lda,rbf,1,1000,,1000,0.3576799409929663,4.284161374904215,30.85447194194421,DID NOT CONVERGE
lda,rbf,10,0.001,,1000,0.3567835621070117,4.295907709049061,12.67036351794377,DID NOT CONVERGE
lda,rbf,10,0.01,,1000,0.3551764669828117,4.2915517401415855,10.124994562007487,DID NOT CONVERGE
lda,rbf,10,0.1,,1000,0.35545140504837036,4.368921686895192,9.6548012169078,DID NOT CONVERGE
lda,rbf,10,1,,1000,0.3543681919109076,4.333293973933905,28.549629534129053,DID NOT CONVERGE
lda,rbf,10,10,,1000,0.35761583410203457,4.287808479974046,37.27269326010719,DID NOT CONVERGE
lda,rbf,10,100,,1000,0.3577353910077363,4.312990550883114,35.19069774611853,DID NOT CONVERGE
lda,rbf,10,1000,,1000,0.35854714806191623,4.262668144889176,30.594611139968038,DID NOT CONVERGE
lda,rbf,100,0.001,,1000,0.359827077947557,4.276376754976809,11.497002403018996,DID NOT CONVERGE
lda,rbf,100,0.01,,1000,0.3562566079199314,4.267319779843092,9.24483466311358,DID NOT CONVERGE
lda,rbf,100,0.1,,1000,0.35476654418744147,4.307647379115224,8.676164384931326,DID NOT CONVERGE
lda,rbf,100,1,,1000,0.35460172314196825,4.264778507174924,28.506473070010543,DID NOT CONVERGE
lda,rbf,100,10,,1000,0.35799992899410427,4.358695968985558,37.32193640409969,DID NOT CONVERGE
lda,rbf,100,100,,1000,0.3577505520079285,4.30091805011034,35.20502357184887,DID NOT CONVERGE
lda,rbf,100,1000,,1000,0.35823848098516464,4.316072582034394,30.695002923021093,DID NOT CONVERGE
lda,rbf,1000,0.001,,1000,0.35768706700764596,4.26620787079446,9.8209063638933,DID NOT CONVERGE
lda,rbf,1000,0.01,,1000,0.356534959981218,4.266697329003364,9.583757294807583,DID NOT CONVERGE
lda,rbf,1000,0.1,,1000,0.35581924207508564,4.277162225916982,8.433643300784752,DID NOT CONVERGE
lda,rbf,1000,1,,1000,0.3543140690308064,4.286243463866413,28.522112738108262,DID NOT CONVERGE
lda,rbf,1000,10,,1000,0.3579496000893414,4.274827450979501,37.30286285188049,DID NOT CONVERGE
lda,rbf,1000,100,,1000,0.3582083301153034,4.3025727130007,35.22570285596885,DID NOT CONVERGE
lda,rbf,1000,1000,,1000,0.35680418997071683,4.296136089833453,30.61541707185097,DID NOT CONVERGE
pca_50,poly,0.001,0.001,1,1000,0.40003775199875236,0.4320818870328367,39.151886258041486,DID NOT CONVERGE
pca_50,poly,0.001,0.001,2,1000,0.3558851908892393,0.42067252891138196,39.083116472000256,DID NOT CONVERGE
pca_50,poly,0.001,0.001,3,1000,0.35700166691094637,0.4204391189850867,39.13669916498475,DID NOT CONVERGE
pca_50,poly,0.001,0.001,4,1000,0.3581741980742663,0.4183373050764203,39.58589747687802,DID NOT CONVERGE
pca_50,poly,0.001,0.001,5,1000,0.35658250097185373,0.41942344000563025,39.43931860709563,DID NOT CONVERGE
pca_50,poly,0.001,0.01,1,1000,0.3571218028664589,0.4193415220361203,38.979438435984775,DID NOT CONVERGE
pca_50,poly,0.001,0.01,2,1000,0.35532845999114215,0.41992918122559786,39.03446236113086,DID NOT CONVERGE
pca_50,poly,0.001,0.01,3,1000,0.3585098620969802,0.41976694483309984,39.05917634209618,DID NOT CONVERGE
pca_50,poly,0.001,0.01,4,1000,0.35714673600159585,0.4196102099958807,39.1576617739629,DID NOT CONVERGE
pca_50,poly,0.001,0.01,5,1000,0.35752700199373066,0.4218650469556451,38.47452535107732,DID NOT CONVERGE
pca_50,poly,0.001,0.1,1,1000,0.3585022569168359,0.4209769289009273,32.19294744101353,DID NOT CONVERGE
pca_50,poly,0.001,0.1,2,1000,0.35802770708687603,0.4205450341105461,14.764441002858803,DID NOT CONVERGE
pca_50,poly,0.001,0.1,3,1000,0.3575875540263951,0.43728996883146465,11.231675692135468,DID NOT CONVERGE
pca_50,poly,0.001,0.1,4,1000,0.35790810198523104,0.42099979403428733,13.216886678012088,DID NOT CONVERGE
pca_50,poly,0.001,0.1,5,1000,0.3574975528754294,0.43613248504698277,15.401509387185797,DID NOT CONVERGE
pca_50,poly,0.001,1,1,1000,0.35914496215991676,0.4204791069496423,16.650358432903886,DID NOT CONVERGE
pca_50,poly,0.001,1,2,1000,0.358341763028875,0.41305823787115514,8.915690110065043,DID NOT CONVERGE
pca_50,poly,0.001,1,3,1000,0.35847925301641226,0.4182142810896039,10.862227441975847,DID NOT CONVERGE
pca_50,poly,0.001,1,4,1000,0.3576475940644741,0.39854528405703604,13.358710316941142,DID NOT CONVERGE
pca_50,poly,0.001,1,5,1000,0.3593178780283779,0.4173440570011735,15.145141323795542,DID NOT CONVERGE
pca_50,poly,0.001,10,1,1000,0.3582711690105498,0.39818922500126064,11.694595642155036,DID NOT CONVERGE
pca_50,poly,0.001,10,2,1000,0.3571586590260267,0.41565554519183934,8.884467183845118,DID NOT CONVERGE
pca_50,poly,0.001,10,3,1000,0.3596326110418886,0.41780831618234515,12.069701422005892,DID NOT CONVERGE
pca_50,poly,0.001,10,4,1000,0.36103045009076595,0.39851251104846597,15.685910705011338,DID NOT CONVERGE
pca_50,poly,0.001,10,5,1000,0.35854421788826585,0.4358047968707979,16.7091734490823,DID NOT CONVERGE
pca_50,poly,0.001,100,1,1000,0.35747269191779196,0.42073290096595883,10.608884344110265,DID NOT CONVERGE
pca_50,poly,0.001,100,2,1000,0.3573775279801339,0.4345401809550822,8.865235108882189,DID NOT CONVERGE
