dim reducer,kernel,C,gamma,degree,num iterations,scale time,dim reduce time,fit time
pca_100,poly,100,100,3,1000,0.4796683629974723,0.6266417510341853,26.85365719301626
pca_100,poly,100,100,4,1000,0.4813670788425952,0.7166421951260418,30.94312614784576
pca_100,poly,100,100,5,1000,0.479253598023206,0.6255910811014473,31.18244184507057
pca_100,poly,100,1000,1,1000,0.48108119517564774,0.7199208931997418,21.666446395916864
pca_100,poly,100,1000,2,1000,0.481471068225801,0.7188783010933548,26.45541356387548
pca_100,poly,100,1000,3,1000,0.481555063277483,0.6237853257916868,26.900050497846678
pca_100,poly,100,1000,4,1000,0.4822640810161829,0.7159631913527846,31.410136952996254
pca_100,poly,100,1000,5,1000,0.47951699001714587,0.6502001371700317,31.185390424914658
pca_100,poly,1000,0.001,1,1000,0.4837515470571816,0.8225195449776947,22.031697462080047
pca_100,poly,1000,0.001,2,1000,0.6347988722845912,0.717026358935982,25.75504254293628
pca_100,poly,1000,0.001,3,1000,0.6496952550951391,0.6266979530919343,27.29650554084219
pca_100,poly,1000,0.001,4,1000,0.5688624959439039,0.7166529106907547,32.72569442191161
pca_100,poly,1000,0.001,5,1000,0.5003181418869644,0.6182655799202621,33.677894851891324
pca_100,poly,1000,0.01,1,1000,0.5127832619473338,0.7157911700196564,21.615307604894042
pca_100,poly,1000,0.01,2,1000,0.5224547148682177,0.7164313751272857,26.47566176392138
pca_100,poly,1000,0.01,3,1000,0.49499550624750555,0.624120257794857,26.55986223486252
pca_100,poly,1000,0.01,4,1000,0.5340379860717803,0.7153312070295215,31.025389128830284
pca_100,poly,1000,0.01,5,1000,0.48233168106526136,0.6226348939817399,31.41431771009229
pca_100,poly,1000,0.1,1,1000,0.4955502038355917,0.7177838410716504,22.121429255930707
pca_100,poly,1000,0.1,2,1000,0.49390787491574883,0.7171134101226926,25.60451222793199
pca_100,poly,1000,0.1,3,1000,0.4933558099437505,0.6129420779179782,26.733574639074504
pca_100,poly,1000,0.1,4,1000,0.48427505092695355,0.7149431770667434,31.749198050936684
pca_100,poly,1000,0.1,5,1000,0.4798821401782334,0.6282533849589527,31.61293422896415
pca_100,poly,1000,1,1,1000,0.48567922320216894,0.7693541960325092,21.638574070995674
pca_100,poly,1000,1,2,1000,0.48709728801622987,0.7185315887909383,25.940357660874724
pca_100,poly,1000,1,3,1000,0.4800697930622846,0.6228030060883611,26.671098557999358
pca_100,poly,1000,1,4,1000,0.5019164599943906,0.7207583389244974,32.823037495836616
pca_100,poly,1000,1,5,1000,0.5093764029443264,0.6186696758959442,31.261552198091522
pca_100,poly,1000,10,1,1000,0.5131277891341597,0.719590611057356,21.628331650048494
pca_100,poly,1000,10,2,1000,0.5090925320982933,0.7213816931471229,25.917683824896812
pca_100,poly,1000,10,3,1000,0.5192317178007215,0.6179300099611282,26.261251023970544
pca_100,poly,1000,10,4,1000,0.4832547209225595,0.7181726861745119,31.20043650199659
pca_100,poly,1000,10,5,1000,0.48022637399844825,0.6187646880280226,31.454696452012286
pca_100,poly,1000,100,1,1000,0.4850199322681874,0.7182035360019654,21.97324933600612
pca_100,poly,1000,100,2,1000,0.4942296298686415,0.7191590461879969,25.6852342588827
pca_100,poly,1000,100,3,1000,0.4807143062353134,0.6187609699554741,26.52741496101953
pca_100,poly,1000,100,4,1000,0.484150807838887,0.7291411519981921,31.403634912101552
pca_100,poly,1000,100,5,1000,0.48080837237648666,0.629994047107175,31.477359779179096
pca_100,poly,1000,1000,1,1000,0.483484182972461,0.7200015371199697,21.664433334954083
pca_100,poly,1000,1000,2,1000,0.4849705242086202,0.7180670220404863,25.615167231997475
pca_100,poly,1000,1000,3,1000,0.4803569810464978,0.6296778996475041,26.896084973821416
pca_100,poly,1000,1000,4,1000,0.4838962738867849,0.7169884878676385,32.825394328916445
pca_100,poly,1000,1000,5,1000,0.48022412206046283,0.6193173232022673,31.091113809961826
pca_200,poly,0.001,0.001,1,1000,0.5134521110448986,0.8487417479045689,136.42138436296955
pca_200,poly,0.001,0.001,2,1000,0.508587219985202,0.8352971118874848,137.06052963389084
pca_200,poly,0.001,0.001,3,1000,0.5034443929325789,0.8369281650520861,137.70474178902805
pca_200,poly,0.001,0.001,4,1000,0.4968318371102214,0.8284436159301549,137.8837390919216
pca_200,poly,0.001,0.001,5,1000,0.4953804810065776,0.8291158098727465,138.3281393670477
pca_200,poly,0.001,0.01,1,1000,0.48371425294317305,0.8290688758715987,126.94095687312074
pca_200,poly,0.001,0.01,2,1000,0.5165689340792596,0.8387029711157084,117.4658354560379
pca_200,poly,0.001,0.01,3,1000,0.49797695805318654,0.843525730073452,78.61155552486889
pca_200,poly,0.001,0.01,4,1000,0.4878286011517048,0.8266036079730839,71.72923175198957
pca_200,poly,0.001,0.01,5,1000,0.48206101381219923,0.8295699700247496,62.54006766807288
pca_200,poly,0.001,0.1,1,1000,0.49839023407548666,0.8444824111647904,76.63233725889586
pca_200,poly,0.001,0.1,2,1000,0.4985466250218451,0.8249885030090809,47.1794605080504
pca_200,poly,0.001,0.1,3,1000,0.49126267805695534,0.8445418558549136,42.247373946011066
pca_200,poly,0.001,0.1,4,1000,0.4825287761632353,0.8325797950383276,51.68799049500376
pca_200,poly,0.001,0.1,5,1000,0.48220119066536427,0.8312191201839596,52.41944294795394
pca_200,poly,0.001,1,1,1000,0.48348425095900893,0.8366670501418412,51.24747876706533
pca_200,poly,0.001,1,2,1000,0.48400615993887186,0.8341302420012653,39.317060196073726
pca_200,poly,0.001,1,3,1000,0.49500676593743265,0.8333102699834853,42.27094653900713
pca_200,poly,0.001,1,4,1000,0.48236179701052606,0.8325267061591148,51.69631174392998
pca_200,poly,0.001,1,5,1000,0.4914211272262037,0.8379328330047429,52.41867272602394
pca_200,poly,0.001,10,1,1000,0.48096911306492984,0.8342392519116402,38.83361995499581
pca_200,poly,0.001,10,2,1000,0.4841274907812476,0.8512510189320892,39.298977912869304
pca_200,poly,0.001,10,3,1000,0.48580196197144687,0.8310227419715375,42.30011802678928
pca_200,poly,0.001,10,4,1000,0.5045803480315953,0.8297508838586509,51.74302563210949
pca_200,poly,0.001,10,5,1000,0.4819370643235743,0.8305061850696802,52.44405652489513
pca_200,poly,0.001,100,1,1000,0.4816414362285286,0.8379266180563718,31.44284438714385
pca_200,poly,0.001,100,2,1000,0.48525355686433613,0.846847967011854,39.33685333514586
pca_200,poly,0.001,100,3,1000,0.48075791727751493,0.8361774499062449,42.29979711701162
pca_200,poly,0.001,100,4,1000,0.4830309997778386,0.8345762128010392,51.672767848009244
pca_200,poly,0.001,100,5,1000,0.4800606709904969,0.8323696618899703,52.47522543789819
pca_200,poly,0.001,1000,1,1000,0.48072286089882255,0.8357050227932632,31.45774673903361
pca_200,poly,0.001,1000,2,1000,0.49477364285849035,0.8586219130083919,39.34886557003483
pca_200,poly,0.001,1000,3,1000,0.4796938830986619,0.8307887939736247,42.31325687095523
pca_200,poly,0.001,1000,4,1000,0.48493095277808607,0.8301580820698291,51.72094200504944
pca_200,poly,0.001,1000,5,1000,0.49298465601168573,0.8351422029081732,52.42619909206405
pca_200,poly,0.01,0.001,1,1000,0.488979808986187,0.8297057482413948,126.94528768491
pca_200,poly,0.01,0.001,2,1000,0.4974510809406638,0.8311712800059468,137.06151546607725
pca_200,poly,0.01,0.001,3,1000,0.4860975402407348,0.8306174629833549,137.6238184000831
pca_200,poly,0.01,0.001,4,1000,0.49388805218040943,0.8331402060575783,137.8103549471125
pca_200,poly,0.01,0.001,5,1000,0.48415136081166565,0.8317586260382086,137.8370189811103
pca_200,poly,0.01,0.01,1,1000,0.4834126988425851,0.8329755531158298,76.65179929486476
pca_200,poly,0.01,0.01,2,1000,0.4876147978939116,0.8303048948291689,68.16797292605042
pca_200,poly,0.01,0.01,3,1000,0.5030565860215575,0.8271377210039645,52.87727446388453
pca_200,poly,0.01,0.01,4,1000,0.4883614492136985,0.8498186219949275,56.03284452110529
pca_200,poly,0.01,0.01,5,1000,0.4913488768506795,0.8367184428498149,54.243252380983904
pca_200,poly,0.01,0.1,1,1000,0.48197948187589645,0.8293969631195068,51.24482126790099
pca_200,poly,0.01,0.1,2,1000,0.4791837027296424,0.8300770751666278,39.723056845134124
pca_200,poly,0.01,0.1,3,1000,0.49168516020290554,0.8436849869322032,42.3020684979856
pca_200,poly,0.01,0.1,4,1000,0.48196563799865544,0.8406911420170218,51.705728883855045
pca_200,poly,0.01,0.1,5,1000,0.4804610947612673,0.8339226001407951,52.400813618907705
pca_200,poly,0.01,1,1,1000,0.47839703201316297,0.8313319119624794,38.561997106997296
pca_200,poly,0.01,1,2,1000,0.4809359551873058,0.8614493489731103,38.99777686200105
pca_200,poly,0.01,1,3,1000,0.47967298002913594,0.8506227880716324,41.94213808700442
pca_200,poly,0.01,1,4,1000,0.48029375402256846,0.8514363588765264,51.35037212003954
pca_200,poly,0.01,1,5,1000,0.486996979219839,0.8487522662617266,52.088186973007396
pca_200,poly,0.01,10,1,1000,0.48164497083052993,0.8474582389462739,31.239648620132357
pca_200,poly,0.01,10,2,1000,0.49225758388638496,0.8584327939897776,39.02325907791965
pca_200,poly,0.01,10,3,1000,0.4933655431959778,0.8517841470893472,42.02199419401586
pca_200,poly,0.01,10,4,1000,0.48056161985732615,0.8508199660573155,51.306263010948896
pca_200,poly,0.01,10,5,1000,0.4802686448674649,0.8501913177315146,52.11515278718434
pca_200,poly,0.01,100,1,1000,0.4798154120799154,0.8460875132586807,31.17307990998961
pca_200,poly,0.01,100,2,1000,0.48295850213617086,0.8538754340261221,39.00452314596623
pca_200,poly,0.01,100,3,1000,0.47778479708358645,0.8461128321941942,41.973358341958374
pca_200,poly,0.01,100,4,1000,0.4804619220085442,0.8517001820728183,51.27541853697039
pca_200,poly,0.01,100,5,1000,0.48013396584428847,0.8495974990073591,52.01967367110774
pca_200,poly,0.01,1000,1,1000,0.4758700889069587,0.8480283298995346,31.138953807996586
pca_200,poly,0.01,1000,2,1000,0.4803995571564883,0.851902007125318,39.088607223005965
pca_200,poly,0.01,1000,3,1000,0.48030806705355644,0.847008396871388,42.02607656107284
pca_200,poly,0.01,1000,4,1000,0.49194080918096006,0.8538218648172915,51.387316066073254
pca_200,poly,0.01,1000,5,1000,0.4767579259350896,0.8469754587858915,52.107188530033454
pca_200,poly,0.1,0.001,1,1000,0.47681246814318,0.8464702651835978,76.07293354789726
pca_200,poly,0.1,0.001,2,1000,0.48153595300391316,0.8476247231010348,116.74118972802535
pca_200,poly,0.1,0.001,3,1000,0.4802966301795095,0.8470056329388171,129.28453705599532
pca_200,poly,0.1,0.001,4,1000,0.48518560198135674,0.8523596678860486,136.5993716160301
pca_200,poly,0.1,0.001,5,1000,0.47845296980813146,0.8485551830381155,136.80599960614927
pca_200,poly,0.1,0.01,1,1000,0.4945801901631057,0.8499470078386366,50.93950820993632
pca_200,poly,0.1,0.01,2,1000,0.4952827813103795,0.8452903181314468,46.89252158300951
pca_200,poly,0.1,0.01,3,1000,0.48013607505708933,0.8476669441442937,43.54121100297198
pca_200,poly,0.1,0.01,4,1000,0.48791814828291535,0.8519176738336682,51.81973130092956
pca_200,poly,0.1,0.01,5,1000,0.4774763199966401,0.8464081638958305,52.17787544685416
pca_200,poly,0.1,0.1,1,1000,0.4769800032954663,0.8517565471120179,38.587394250091165
pca_200,poly,0.1,0.1,2,1000,0.47805815609171987,0.8397404411807656,39.00662171700969
pca_200,poly,0.1,0.1,3,1000,0.4765367219224572,0.8461338728666306,42.003668951103464
pca_200,poly,0.1,0.1,4,1000,0.48323058104142547,0.8400823641568422,51.284864076180384
pca_200,poly,0.1,0.1,5,1000,0.4783975980244577,0.8413099807221442,52.06172584905289
pca_200,poly,0.1,1,1,1000,0.47653303504921496,0.8484492050483823,31.20085244695656
pca_200,poly,0.1,1,2,1000,0.4774233386851847,0.84481859090738,39.069894269807264
pca_200,poly,0.1,1,3,1000,0.4774169330485165,0.8445908292196691,42.00215563108213
pca_200,poly,0.1,1,4,1000,0.4777853460982442,0.8369276251178235,51.277435678988695
pca_200,poly,0.1,1,5,1000,0.47891468508169055,0.8375003221444786,52.08970706514083
pca_200,poly,0.1,10,1,1000,0.47445493075065315,0.828578433021903,30.975173394894227
pca_200,poly,0.1,10,2,1000,0.4736442188732326,0.8417905298992991,38.780842335894704
pca_200,poly,0.1,10,3,1000,0.4729944218415767,0.8485816130414605,41.778393695829436
pca_200,poly,0.1,10,4,1000,0.47150534205138683,0.8493016138672829,51.06250625802204
pca_200,poly,0.1,10,5,1000,0.47227516188286245,0.8516809709835798,51.772509864065796
pca_200,poly,0.1,100,1,1000,0.47098513902164996,0.843967255204916,30.99468725384213
pca_200,poly,0.1,100,2,1000,0.4850401219446212,0.861529593123123,38.83283790899441
pca_200,poly,0.1,100,3,1000,0.4710531940218061,0.8474063400644809,41.78052349598147
pca_200,poly,0.1,100,4,1000,0.4752860888838768,0.8503688359633088,51.03844480216503
pca_200,poly,0.1,100,5,1000,0.4729080449324101,0.8506519251968712,51.70972152007744
pca_200,poly,0.1,1000,1,1000,0.47261935216374695,0.8483446300961077,31.027417870005593
pca_200,poly,0.1,1000,2,1000,0.4751248450484127,0.8677666457369924,38.845713335089386
pca_200,poly,0.1,1000,3,1000,0.4731212956830859,0.8482725478243083,41.751240332145244
pca_200,poly,0.1,1000,4,1000,0.47428279486484826,0.8453832000959665,51.046671918127686
pca_200,poly,0.1,1000,5,1000,0.47307972819544375,0.8530626751016825,51.79079948691651
pca_200,poly,1,0.001,1,1000,0.4717999699059874,0.8542278360109776,50.59210275998339
pca_200,poly,1,0.001,2,1000,0.4727762951515615,0.8466350808739662,67.26151049905457
pca_200,poly,1,0.001,3,1000,0.47349079069681466,0.8484662759583443,77.54860827419907
pca_200,poly,1,0.001,4,1000,0.4725352041423321,0.850711626233533,108.19135622610338
pca_200,poly,1,0.001,5,1000,0.4736030353233218,0.8682715371251106,127.08605792582966
pca_200,poly,1,0.01,1,1000,0.47379140579141676,0.8471108351368457,38.32066394016147
pca_200,poly,1,0.01,2,1000,0.4758861630689353,0.858647049870342,39.30612696893513
pca_200,poly,1,0.01,3,1000,0.4730256707407534,0.8510343041270971,41.65818400494754
pca_200,poly,1,0.01,4,1000,0.4716910067945719,0.8488102650735527,51.07975324592553
pca_200,poly,1,0.01,5,1000,0.4702049670740962,0.8448755410499871,51.76276112906635
pca_200,poly,1,0.1,1,1000,0.47036023903638124,0.8460184051655233,31.041262165876105
pca_200,poly,1,0.1,2,1000,0.4738898437935859,0.8586220038123429,38.92862288816832
pca_200,poly,1,0.1,3,1000,0.47762240283191204,0.8307634298689663,42.312360872048885
pca_200,poly,1,0.1,4,1000,0.4788969000801444,0.8301857402548194,51.65666500595398
pca_200,poly,1,0.1,5,1000,0.4769716679584235,0.8362672019284219,52.419519673101604
pca_200,poly,1,1,1,1000,0.47880137199535966,0.8482618350535631,31.43677364499308
pca_200,poly,1,1,2,1000,0.479794445913285,0.8532299366779625,39.300946980016306
pca_200,poly,1,1,3,1000,0.47796754096634686,0.8198983299080282,42.274581452831626
pca_200,poly,1,1,4,1000,0.47063294309191406,0.8436857447959483,51.12687580590136
pca_200,poly,1,1,5,1000,0.4717813751194626,0.8461675390135497,51.79081499017775
pca_200,poly,1,10,1,1000,0.47025398607365787,0.8422050341032445,30.986136716092005
pca_200,poly,1,10,2,1000,0.47517325985245407,0.848846108885482,38.848089997889474
pca_200,poly,1,10,3,1000,0.4707226741593331,0.8385650929994881,41.751241652993485
pca_200,poly,1,10,4,1000,0.4727413631044328,0.8385643139481544,51.031916426029056
pca_200,poly,1,10,5,1000,0.4820388671942055,0.8420788962393999,51.780314962146804
pca_200,poly,1,100,1,1000,0.471422336762771,0.8459354799706489,30.956328698899597
pca_200,poly,1,100,2,1000,0.47424783976748586,0.852890137815848,38.80148317897692
pca_200,poly,1,100,3,1000,0.4742117119021714,0.838926468975842,41.746468923054636
pca_200,poly,1,100,4,1000,0.4719685681629926,0.8433119107503444,50.988967969082296
pca_200,poly,1,100,5,1000,0.4737759109120816,0.8417560069356114,51.778094463050365
pca_200,poly,1,1000,1,1000,0.47118386905640364,0.8365106082055718,31.02685996098444
pca_200,poly,1,1000,2,1000,0.47564386390149593,0.8494167339522392,38.84749115887098
pca_200,poly,1,1000,3,1000,0.4707942777313292,0.8374387871008366,41.7657650730107
pca_200,poly,1,1000,4,1000,0.4705335807520896,0.8379119471646845,51.04190725693479
pca_200,poly,1,1000,5,1000,0.4717272068373859,0.8381651788949966,51.78842319990508
pca_200,poly,10,0.001,1,1000,0.4701199179980904,0.8316340120509267,38.33320114901289
pca_200,poly,10,0.001,2,1000,0.4756262260489166,0.8571787711698562,46.57534261699766
pca_200,poly,10,0.001,3,1000,0.48608566587790847,0.8558588961604983,51.97756989416666
pca_200,poly,10,0.001,4,1000,0.47379094106145203,0.8538822538685054,70.86848718021065
pca_200,poly,10,0.001,5,1000,0.4739148197695613,0.842975792940706,84.14580787089653
pca_200,poly,10,0.01,1,1000,0.472556475084275,0.8417520399671048,31.043510396033525
pca_200,poly,10,0.01,2,1000,0.4740683878771961,0.8559424770064652,38.797292984090745
pca_200,poly,10,0.01,3,1000,0.47087283292785287,0.8456284748390317,41.78389139100909
pca_200,poly,10,0.01,4,1000,0.47412529215216637,0.8411413042340428,51.03690267796628
pca_200,poly,10,0.01,5,1000,0.4730113388504833,0.8436674550175667,51.74171365820803
pca_200,poly,10,0.1,1,1000,0.47143683210015297,0.838127011898905,31.059086312074214
pca_200,poly,10,0.1,2,1000,0.47577269398607314,0.8522027959115803,38.845591952092946
pca_200,poly,10,0.1,3,1000,0.47276458609849215,0.8355398958083242,41.767423518933356
pca_200,poly,10,0.1,4,1000,0.47181230899877846,0.8355956980958581,51.05108105111867
pca_200,poly,10,0.1,5,1000,0.47240360896103084,0.8402081457898021,51.715780610917136
pca_200,poly,10,1,1,1000,0.47263562120497227,0.8451622871216387,31.037037315079942
pca_200,poly,10,1,2,1000,0.4753282449673861,0.858191397972405,38.84573253802955
pca_200,poly,10,1,3,1000,0.48643930070102215,0.8415031149052083,41.748224932001904
pca_200,poly,10,1,4,1000,0.47163042495958507,0.8392845820635557,51.08596112113446
pca_200,poly,10,1,5,1000,0.4719311238732189,0.837959918892011,51.786655713105574
pca_200,poly,10,10,1,1000,0.47274543601088226,0.8405858417972922,30.95793431508355
pca_200,poly,10,10,2,1000,0.4745642049238086,0.8581843979191035,38.80644969595596
pca_200,poly,10,10,3,1000,0.47076064301654696,0.8375447238795459,41.76829421101138
pca_200,poly,10,10,4,1000,0.47184087964706123,0.8431090458761901,51.04473871109076
pca_200,poly,10,10,5,1000,0.4710488668642938,0.8364937049336731,51.80987316207029
pca_200,poly,10,100,1,1000,0.4762772489339113,0.8442067219875753,31.00062469113618
pca_200,poly,10,100,2,1000,0.4766216422431171,0.8552891588769853,38.846541623119265
pca_200,poly,10,100,3,1000,0.4725311971269548,0.8423118160571903,41.75324648898095
pca_200,poly,10,100,4,1000,0.4811526951380074,0.8423556229099631,51.04914626618847
pca_200,poly,10,100,5,1000,0.481831266079098,0.8453717289958149,51.76722444384359
pca_200,poly,10,1000,1,1000,0.47188222291879356,0.8433180968277156,30.999979204963893
pca_200,poly,10,1000,2,1000,0.48481854307465255,0.858504620147869,38.889687752118334
pca_200,poly,10,1000,3,1000,0.47225816012360156,0.848754809005186,41.77385508897714
pca_200,poly,10,1000,4,1000,0.47092285100370646,0.8476513291243464,51.05301830894314
pca_200,poly,10,1000,5,1000,0.47251005889847875,0.8418189908843488,51.80641249916516
pca_200,poly,100,0.001,1,1000,0.46980324503965676,0.844084540149197,31.044572686078027
pca_200,poly,100,0.001,2,1000,0.4737996030598879,0.8617278931196779,39.21426702197641
pca_200,poly,100,0.001,3,1000,0.47329583088867366,0.8395288670435548,43.17100600898266
pca_200,poly,100,0.001,4,1000,0.46947114379145205,0.8418568971101195,55.30205599288456
pca_200,poly,100,0.001,5,1000,0.4696533870883286,0.8458044140134007,61.85760054294951
pca_200,poly,100,0.01,1,1000,0.4743715859949589,0.8584027208853513,31.041210087947547
pca_200,poly,100,0.01,2,1000,0.4776314520277083,0.860116973053664,38.78726986818947
pca_200,poly,100,0.01,3,1000,0.47030945494771004,0.8453722828999162,41.76976701198146
pca_200,poly,100,0.01,4,1000,0.47197222523391247,0.8427281598560512,51.03083104407415
pca_200,poly,100,0.01,5,1000,0.47036271495744586,0.8502354919910431,51.706022513099015
pca_200,poly,100,0.1,1,1000,0.47251739422790706,0.8478750239592046,30.99671618291177
pca_200,poly,100,0.1,2,1000,0.47724578715860844,0.8547616940923035,38.847774314228445
pca_200,poly,100,0.1,3,1000,0.47013468109071255,0.8403592249378562,41.762170744128525
pca_200,poly,100,0.1,4,1000,0.47559635108336806,0.8428062740713358,51.07833117013797
pca_200,poly,100,0.1,5,1000,0.4713456791359931,0.8455729882698506,51.762625094968826
pca_200,poly,100,1,1,1000,0.4714359890203923,0.8436471170280129,31.019065265078098
pca_200,poly,100,1,2,1000,0.4741987760644406,0.8521029627881944,38.79886949597858
pca_200,poly,100,1,3,1000,0.47260500583797693,0.8341752549167722,41.713386830175295
pca_200,poly,100,1,4,1000,0.47042405395768583,0.8346689320169389,50.98996290215291
pca_200,poly,100,1,5,1000,0.472219378920272,0.8470708429813385,51.773496811045334
pca_200,poly,100,10,1,1000,0.4724793971981853,0.8465202897787094,30.993738648016006
pca_200,poly,100,10,2,1000,0.473564597312361,0.8570494919549674,38.813097424805164
pca_200,poly,100,10,3,1000,0.47112308884970844,0.8591067611705512,41.76868509314954
pca_200,poly,100,10,4,1000,0.4698402767535299,0.850493960082531,50.9595458379481
pca_200,poly,100,10,5,1000,0.4739579369779676,0.8453855130355805,51.780436526983976
pca_200,poly,100,100,1,1000,0.47736400202848017,0.8400418451055884,30.992136049084365
pca_200,poly,100,100,2,1000,0.47659584996290505,0.8469756599515676,38.80444325902499
pca_200,poly,100,100,3,1000,0.4709983398206532,0.844887520885095,41.73098768806085
pca_200,poly,100,100,4,1000,0.4696475830860436,0.8387247561477125,51.01020907796919
pca_200,poly,100,100,5,1000,0.474062847904861,0.8490819069556892,51.76960086310282
pca_200,poly,100,1000,1,1000,0.4735960818361491,0.8442643280141056,31.02407514094375
pca_200,poly,100,1000,2,1000,0.47422465588897467,0.8438362290617079,38.807746476028115
pca_200,poly,100,1000,3,1000,0.4708895080257207,0.8452151368837804,41.763034658972174
pca_200,poly,100,1000,4,1000,0.4709244689438492,0.8451851990539581,51.05526943108998
pca_200,poly,100,1000,5,1000,0.47015703399665654,0.8443842120468616,51.787590299965814
pca_200,poly,1000,0.001,1,1000,0.4708944240119308,0.8431271996814758,31.07124357111752
pca_200,poly,1000,0.001,2,1000,0.4698487790301442,0.844811983872205,38.7625599601306
pca_200,poly,1000,0.001,3,1000,0.4712960810866207,0.8509279449936002,41.70805991208181
pca_200,poly,1000,0.001,4,1000,0.47052649199031293,0.8328309771604836,51.44003109401092
pca_200,poly,1000,0.001,5,1000,0.47161778900772333,0.8371762810274959,53.520837287884206
pca_200,poly,1000,0.01,1,1000,0.47581743402406573,0.8439503540284932,31.020315191941336
pca_200,poly,1000,0.01,2,1000,0.4715605762321502,0.8466531361918896,38.74594289320521
pca_200,poly,1000,0.01,3,1000,0.4706665521953255,0.8436314477585256,41.771878065075725
pca_200,poly,1000,0.01,4,1000,0.47014032397419214,0.8424284139182419,51.071344242896885
pca_200,poly,1000,0.01,5,1000,0.4730068149510771,0.8499138322658837,51.7814684798941
pca_200,poly,1000,0.1,1,1000,0.47084503900259733,0.8444633120670915,31.018070342950523
pca_200,poly,1000,0.1,2,1000,0.4754021759144962,0.8449350798036903,38.82044572615996
pca_200,poly,1000,0.1,3,1000,0.47164460900239646,0.8426924450322986,41.76168005121872
pca_200,poly,1000,0.1,4,1000,0.47469274676404893,0.8414123051334172,51.06306354305707
pca_200,poly,1000,0.1,5,1000,0.47301911003887653,0.8407553748693317,51.78516480792314
pca_200,poly,1000,1,1,1000,0.47161539481021464,0.8378180931322277,31.016346385004
pca_200,poly,1000,1,2,1000,0.4708922980353236,0.8522729978431016,38.81704378291033
pca_200,poly,1000,1,3,1000,0.47528976993635297,0.8437270449940115,41.74714244203642
pca_200,poly,1000,1,4,1000,0.47133148298598826,0.8460505132097751,50.97335188998841
pca_200,poly,1000,1,5,1000,0.47196038090623915,0.839508131146431,51.78904769895598
pca_200,poly,1000,10,1,1000,0.47213887609541416,0.8397054828237742,30.999506609048694
pca_200,poly,1000,10,2,1000,0.4700787249021232,0.8454777039587498,38.76197652099654
pca_200,poly,1000,10,3,1000,0.47040831111371517,0.8406178657896817,41.76668786490336
pca_200,poly,1000,10,4,1000,0.4707121269311756,0.8457727958448231,51.05937803001143
pca_200,poly,1000,10,5,1000,0.4698562971316278,0.8489445510786027,51.805703105870634
pca_200,poly,1000,100,1,1000,0.4700545589439571,0.8469665199518204,31.019444378092885
pca_200,poly,1000,100,2,1000,0.47401005076244473,0.8564614981878549,38.778355952119455
pca_200,poly,1000,100,3,1000,0.47362540499307215,0.8469825498759747,41.7794643889647
pca_200,poly,1000,100,4,1000,0.4750202551949769,0.8398464429192245,51.00035797804594
pca_200,poly,1000,100,5,1000,0.4708528737537563,0.8452717040199786,51.76562693808228
pca_200,poly,1000,1000,1,1000,0.4739653510041535,0.8454182958230376,30.972979743033648
pca_200,poly,1000,1000,2,1000,0.4749795300886035,0.8612436258699745,38.882882067002356
pca_200,poly,1000,1000,3,1000,0.470581091940403,0.8391966801136732,41.76404980313964
pca_200,poly,1000,1000,4,1000,0.470831282902509,0.8474366448353976,51.030889083165675
pca_200,poly,1000,1000,5,1000,0.4830688911024481,0.8442698027938604,51.78855236596428
lda,poly,0.001,0.001,1,1000,0.5133745099883527,5.438386884052306,23.515001804102212
lda,poly,0.001,0.001,2,1000,0.47307876497507095,4.919527970952913,23.987656145123765
lda,poly,0.001,0.001,3,1000,0.47388156200759113,4.684206461999565,24.130867453990504
lda,poly,0.001,0.001,4,1000,0.47329435078427196,4.586489616893232,24.347597487038
lda,poly,0.001,0.001,5,1000,0.47298189788125455,4.559026181930676,24.540090488968417
lda,poly,0.001,0.01,1,1000,0.4720568510238081,4.499594906112179,23.534967894898728
lda,poly,0.001,0.01,2,1000,0.4746600401122123,4.494418059242889,23.977825758047402
lda,poly,0.001,0.01,3,1000,0.4721586268860847,4.526609985157847,24.14350366103463
lda,poly,0.001,0.01,4,1000,0.47204389818944037,4.462327749002725,24.358382620848715
lda,poly,0.001,0.01,5,1000,0.4719816013239324,4.4566549740266055,24.542313379002735
lda,poly,0.001,0.1,1,1000,0.4748800699599087,4.460840857820585,19.843759301817045
lda,poly,0.001,0.1,2,1000,0.4736563840415329,4.450524454936385,20.13446650491096
lda,poly,0.001,0.1,3,1000,0.470617150189355,4.485518472036347,17.293056007940322
lda,poly,0.001,0.1,4,1000,0.4785664218943566,4.45528456592001,17.178661228856072
lda,poly,0.001,0.1,5,1000,0.4729026067070663,4.402811093023047,16.44337090384215
lda,poly,0.001,1,1,1000,0.4738906570710242,4.410424588015303,11.44773586303927
lda,poly,0.001,1,2,1000,0.4742504961322993,4.470382198924199,10.439683732111007
lda,poly,0.001,1,3,1000,0.4738153249491006,4.421266730874777,7.354576799087226
lda,poly,0.001,1,4,1000,0.473147951066494,4.440393474884331,6.879032366909087
lda,poly,0.001,1,5,1000,0.4742842819541693,4.479677551891655,5.852324622916058
lda,poly,0.001,10,1,1000,0.46923980419524014,4.4454569621011615,8.676610672147945
lda,poly,0.001,10,2,1000,0.4725260972045362,4.4694799850694835,7.542478295043111
lda,poly,0.001,10,3,1000,0.4726537480019033,4.4595355950295925,5.380623587174341
lda,poly,0.001,10,4,1000,0.47066206694580615,4.454853770090267,6.175673238001764
