dim reducer,kernel,C,gamma,degree,num iterations,scale time,dim reduce time,fit time,converged
lda,rbf,0.1,0.001,,1000,0.3670086679048836,4.373888531001285,22.145649299025536,DID NOT CONVERGE
lda,rbf,0.1,0.01,,1000,0.36829934595152736,4.364615572849289,13.706342219840735,DID NOT CONVERGE
lda,rbf,0.1,0.1,,1000,0.36719619599170983,4.416558139026165,15.534394162939861,DID NOT CONVERGE
lda,rbf,0.1,1,,1000,0.36753550195135176,4.376490433001891,30.901696445187554,DID NOT CONVERGE
lda,rbf,0.1,10,,1000,0.36865827394649386,4.359243895160034,37.65623976709321,DID NOT CONVERGE
lda,rbf,0.1,100,,1000,0.36777433496899903,4.3943785899318755,36.26193750393577,DID NOT CONVERGE
lda,rbf,0.1,1000,,1000,0.3675699420273304,4.376334167085588,31.180685054976493,DID NOT CONVERGE
lda,rbf,1,0.001,,1000,0.36702318280003965,4.343327040085569,13.465916851069778,DID NOT CONVERGE
lda,rbf,1,0.01,,1000,0.3666323940269649,4.379380855010822,10.732491225935519,DID NOT CONVERGE
lda,rbf,1,0.1,,1000,0.36765748891048133,4.420939106028527,12.394686526153237,DID NOT CONVERGE
lda,rbf,1,1,,1000,0.36827054992318153,4.391406626906246,29.304903520969674,DID NOT CONVERGE
lda,rbf,1,10,,1000,0.3680374319665134,4.44042236590758,37.461474301991984,DID NOT CONVERGE
lda,rbf,1,100,,1000,0.3684459440410137,4.4422126489225775,36.330382253043354,DID NOT CONVERGE
lda,rbf,1,1000,,1000,0.3679125960916281,4.39183524181135,31.188755298033357,DID NOT CONVERGE
lda,rbf,10,0.001,,1000,0.3681009679567069,4.427541136974469,10.950624744175002,DID NOT CONVERGE
lda,rbf,10,0.01,,1000,0.36902443994767964,4.415406794054434,10.159459239104763,DID NOT CONVERGE
lda,rbf,10,0.1,,1000,0.36835216102190316,4.403268187073991,10.733251764904708,DID NOT CONVERGE
lda,rbf,10,1,,1000,0.36962010990828276,4.428108235122636,28.19284257898107,DID NOT CONVERGE
lda,rbf,10,10,,1000,0.36760526103898883,4.399348784005269,37.13252417300828,DID NOT CONVERGE
lda,rbf,10,100,,1000,0.3681843401864171,4.4274256019853055,36.02036224794574,DID NOT CONVERGE
lda,rbf,10,1000,,1000,0.367898068157956,4.397772890049964,30.948687789030373,DID NOT CONVERGE
lda,rbf,100,0.001,,1000,0.3681377270258963,4.408728772075847,10.613895977148786,DID NOT CONVERGE
lda,rbf,100,0.01,,1000,0.36860971595160663,4.404430105816573,9.200809501111507,DID NOT CONVERGE
lda,rbf,100,0.1,,1000,0.3678633060771972,4.4583938049618155,9.487949294038117,DID NOT CONVERGE
lda,rbf,100,1,,1000,0.37012473098002374,4.412152396980673,27.930479396833107,DID NOT CONVERGE
lda,rbf,100,10,,1000,0.3673683921806514,4.452630301006138,37.101210521068424,DID NOT CONVERGE
lda,rbf,100,100,,1000,0.36847470118664205,4.431125019909814,36.01760440808721,DID NOT CONVERGE
lda,rbf,100,1000,,1000,0.3722126230131835,4.407988214865327,31.00677182385698,DID NOT CONVERGE
lda,rbf,1000,0.001,,1000,0.3679445239249617,4.395822749007493,9.110478117829189,DID NOT CONVERGE
lda,rbf,1000,0.01,,1000,0.3676019939593971,4.380463665118441,8.869511621072888,DID NOT CONVERGE
lda,rbf,1000,0.1,,1000,0.3676762809045613,4.425717083038762,9.389651273842901,DID NOT CONVERGE
lda,rbf,1000,1,,1000,0.3673445340245962,4.401762300170958,27.903929620049894,DID NOT CONVERGE
lda,rbf,1000,10,,1000,0.36837613908573985,4.4167546920944005,37.111590393818915,DID NOT CONVERGE
lda,rbf,1000,100,,1000,0.36781608895398676,4.392967937979847,36.02503929683007,DID NOT CONVERGE
lda,rbf,1000,1000,,1000,0.36706005316227674,4.3795065940357745,30.935526550048962,DID NOT CONVERGE
pca_50,poly,0.001,0.001,1,1000,0.42249703500419855,0.4052681210450828,42.57454800396226,DID NOT CONVERGE
pca_50,poly,0.001,0.001,2,1000,0.36599794193170965,0.4197781409602612,43.19618782098405,DID NOT CONVERGE
pca_50,poly,0.001,0.001,3,1000,0.367931918008253,0.4204154268372804,43.158595249056816,DID NOT CONVERGE
pca_50,poly,0.001,0.001,4,1000,0.36692531080916524,0.41923754289746284,43.4687953281682,DID NOT CONVERGE
pca_50,poly,0.001,0.001,5,1000,0.3705120738595724,0.42005220893770456,43.323862249962986,DID NOT CONVERGE
pca_50,poly,0.001,0.01,1,1000,0.3690140759572387,0.41948608704842627,40.16017896402627,DID NOT CONVERGE
pca_50,poly,0.001,0.01,2,1000,0.3657658761367202,0.420027218060568,37.31399740395136,DID NOT CONVERGE
pca_50,poly,0.001,0.01,3,1000,0.36758356005884707,0.4372778560500592,24.41803630301729,DID NOT CONVERGE
pca_50,poly,0.001,0.01,4,1000,0.3683085320517421,0.43410482816398144,22.682813886087388,DID NOT CONVERGE
pca_50,poly,0.001,0.01,5,1000,0.36551383906044066,0.41917763790115714,19.360650283982977,DID NOT CONVERGE
pca_50,poly,0.001,0.1,1,1000,0.3720120859798044,0.4334247170481831,23.5214887810871,DID NOT CONVERGE
pca_50,poly,0.001,0.1,2,1000,0.3682304669637233,0.43450448801741004,15.185764707857743,DID NOT CONVERGE
pca_50,poly,0.001,0.1,3,1000,0.3685637558810413,0.42058912198990583,10.923430857015774,DID NOT CONVERGE
pca_50,poly,0.001,0.1,4,1000,0.36832105088979006,0.43483629915863276,12.50961291207932,DID NOT CONVERGE
