Close,High,Low,Open,Volume
5.970754623413086,5.970754623413086,5.891363982921088,5.941885342751538,237536000
5.875186443328857,5.918988548422026,5.826157991152776,5.851045561653233,205384000
5.899825096130371,5.905051443474641,5.7557269623863725,5.781858699107725,262636000
5.971251010894775,6.017043961993896,5.883149339496765,5.928195601897144,314856000
5.982451915740967,6.023765219861093,5.926952946804154,5.967021611212417,277108000
6.048154830932617,6.1205774820472,5.994397977935121,6.068811482955992,255112000
6.080507278442383,6.185781374034128,6.066321616134521,6.155418721169793,316296000
6.271145820617676,6.296282128119939,6.140984150343223,6.163632128120506,319840000
6.154175758361816,6.2537255760549,6.140985045565615,6.228340052126756,359088000
6.111617088317871,6.189266079309119,6.085734091320788,6.166867313650455,263104000
6.195239543914795,6.201212580149905,6.141731430548025,6.165125624680976,284192000
6.203949451446533,6.221868558212583,6.156414379459316,6.214402145054004,253792000
6.170600414276123,6.204198560894106,6.13650431691283,6.16736492115884,217916000
6.224606513977051,6.311214823727861,6.196981400554024,6.215895935392397,239240000
6.293046474456787,6.301508314316864,6.175826780010042,6.2646751491590695,244516000
6.233815670013428,6.458300831398263,6.179560864595715,6.4085256847471355,373512000
5.977972030639648,6.02899133900115,5.779618620640297,5.929192314169117,470536000
6.171347141265869,6.20370064856638,5.990663647306005,6.043923016293822,310976000
6.110870361328125,6.192999003620118,6.071049967628455,6.156912053677501,258848000
6.11759090423584,6.131030355221164,5.958062456449191,6.013063476063364,290504000
5.884146690368652,6.083744287335184,5.842335907093359,6.0717982136305295,370420000
5.981208801269531,6.000620817027288,5.859757672310038,5.8659794478892655,255564000
6.150441646575928,6.169605393823703,6.073041867526822,6.123065746362249,271544000
6.240781784057617,6.28159712311847,6.157408516008922,6.2713931696805565,208220000
6.327640533447266,6.327640533447266,6.193995099773727,6.27512832406216,218284000
6.261439800262451,6.309721561491752,6.23605428009747,6.287571534528546,189752000
6.5446600914001465,6.545406305582232,6.279110375824013,6.284087985183651,529608000
6.667105674743652,6.781837046465361,6.59095006078048,6.652920011237149,638556000
6.782834053039551,6.789305041192352,6.681044156211654,6.719868661055368,374644000
6.739030838012695,6.806227140199574,6.697468796769711,6.724845173517911,528016000
7.212143898010254,7.341060975764807,7.117820407282926,7.149178499919987,1041924000
7.380878925323486,7.399295984825902,7.0894466884047596,7.108858700139689,620164000
7.832088947296143,7.849759318235343,7.503325584326226,7.503325584326226,694332000
7.682763576507568,7.872405915479174,7.375403114951804,7.784055495050813,810052000
7.318661689758301,7.5956595793843675,7.233795475331477,7.570523264472667,768180000
6.801249027252197,7.015032728613473,6.669843188096239,6.724346724805658,856916000
6.521763324737549,6.938379636288666,6.41997344513621,6.876409681886865,1055496000
6.661133289337158,6.8552557873010365,6.520519381374337,6.522012284469121,747732000
6.290337085723877,6.64893125360864,6.197949244815988,6.3476124078584535,906416000
6.725380897521973,6.784897622495817,6.021142320573181,6.03782676252008,1133252000
6.883759498596191,6.912646518267532,6.4995162543980625,6.895463828543595,890744000
